seed,numerRuns,rounds,outcome
5780228498774901370,2,22,win
5780228498774901370,3,22,win
5780228498774901370,4,22,win
5780228498774901370,5,22,win
7090538996911283905,1,60,loss
7090538996911283905,2,60,loss
7090538996911283905,3,60,loss
7090538996911283905,4,60,loss
7090538996911283905,5,60,loss
8337316959533838009,1,47,win
8337316959533838009,2,47,win
8337316959533838009,3,47,win
8337316959533838009,4,47,win
8337316959533838009,5,47,win
6174264498213401262,1,9,win
6174264498213401262,2,9,win
6174264498213401262,3,9,win
6174264498213401262,4,9,win
6174264498213401262,5,9,win
8874649082496468811,1,9,loss
8874649082496468811,2,9,loss
8874649082496468811,3,9,loss
8874649082496468811,4,9,loss
8874649082496468811,5,9,loss
581599559673568379,1,34,loss
581599559673568379,2,34,loss
581599559673568379,3,34,loss
581599559673568379,4,34,loss
581599559673568379,5,34,loss
6615458433239224041,1,7,loss
6615458433239224041,2,7,loss
6615458433239224041,3,7,loss
6615458433239224041,4,7,loss
6615458433239224041,5,7,loss
158214181934471989,1,66,loss
158214181934471989,2,66,loss
158214181934471989,3,66,loss
158214181934471989,4,66,loss
158214181934471989,5,66,loss
2673528052548671243,1,19,win
2673528052548671243,2,19,win
2673528052548671243,3,19,win
2673528052548671243,4,19,win
2673528052548671243,5,19,win
6174718098600881284,1,40,loss
6174718098600881284,2,40,loss
6174718098600881284,3,40,loss
6174718098600881284,4,40,loss
6174718098600881284,5,40,loss
5237445234607402170,1,22,loss
5237445234607402170,2,22,loss
5237445234607402170,3,22,loss
5237445234607402170,4,22,loss
5237445234607402170,5,22,loss
4207123541457708665,1,23,loss
4207123541457708665,2,23,loss
4207123541457708665,3,23,loss
4207123541457708665,4,23,loss
4207123541457708665,5,23,loss
5026808107454302848,1,15,loss
5026808107454302848,2,15,loss
5026808107454302848,3,15,loss
5026808107454302848,4,15,loss
5026808107454302848,5,15,loss
2291522236298682860,1,66,loss
2291522236298682860,2,66,loss
2291522236298682860,3,66,loss
2291522236298682860,4,66,loss
2291522236298682860,5,66,loss
8570574403023118704,1,75,loss
8570574403023118704,2,75,loss
8570574403023118704,3,75,loss
8570574403023118704,4,75,loss
8570574403023118704,5,75,loss
3585949660771507461,1,39,loss
3585949660771507461,2,39,loss
3585949660771507461,3,39,loss
3585949660771507461,4,39,loss
3585949660771507461,5,39,loss
1080204655491270033,1,24,loss
1080204655491270033,2,24,loss
1080204655491270033,3,24,loss
1080204655491270033,4,24,loss
1080204655491270033,5,24,loss
4394809556775846723,1,23,loss
4394809556775846723,2,23,loss
4394809556775846723,3,23,loss
4394809556775846723,4,23,loss
4394809556775846723,5,23,loss
300790339442212934,1,15,loss
300790339442212934,2,15,loss
300790339442212934,3,15,loss
300790339442212934,4,15,loss
300790339442212934,5,15,loss
8732698695739848773,1,31,loss
8732698695739848773,2,31,loss
8732698695739848773,3,31,loss
8732698695739848773,4,31,loss
8732698695739848773,5,31,loss
7469279419481902238,1,31,loss
7469279419481902238,2,31,loss
7469279419481902238,3,31,loss
7469279419481902238,4,31,loss
7469279419481902238,5,31,loss
3118214332526270891,1,42,loss
3118214332526270891,2,42,loss
3118214332526270891,3,42,loss
3118214332526270891,4,42,loss
3118214332526270891,5,42,loss
3937022095807162863,1,43,loss
3937022095807162863,2,43,loss
3937022095807162863,3,43,loss
3937022095807162863,4,43,loss
3937022095807162863,5,43,loss
8568527240864226720,1,23,loss
8568527240864226720,2,23,loss
8568527240864226720,3,23,loss
8568527240864226720,4,23,loss
8568527240864226720,5,23,loss
5546669222782384319,1,31,win
5546669222782384319,2,31,win
5546669222782384319,3,31,win
5546669222782384319,4,31,win
5546669222782384319,5,31,win
6973844805036170751,1,20,loss
6973844805036170751,2,20,loss
6973844805036170751,3,20,loss
6973844805036170751,4,20,loss
6973844805036170751,5,20,loss
708109636157405494,1,42,loss
708109636157405494,2,42,loss
708109636157405494,3,42,loss
708109636157405494,4,42,loss
708109636157405494,5,42,loss
7414526103157719729,1,84,loss
7414526103157719729,2,84,loss
7414526103157719729,3,84,loss
7414526103157719729,4,84,loss
7414526103157719729,5,84,loss
4875074298388353361,1,31,loss
4875074298388353361,2,31,loss
4875074298388353361,3,31,loss
4875074298388353361,4,31,loss
4875074298388353361,5,31,loss
3444681997433378641,1,41,loss
3444681997433378641,2,41,loss
3444681997433378641,3,41,loss
3444681997433378641,4,41,loss
3444681997433378641,5,41,loss
5880735220519483042,1,31,win
5880735220519483042,2,31,win
5880735220519483042,3,31,win
5880735220519483042,4,31,win
5880735220519483042,5,31,win
255959897012903513,1,39,loss
255959897012903513,2,39,loss
255959897012903513,3,39,loss
255959897012903513,4,39,loss
255959897012903513,5,39,loss
4152043168895911465,1,50,win
4152043168895911465,2,50,win
4152043168895911465,3,50,win
4152043168895911465,4,50,win
4152043168895911465,5,50,win
3447491188337242246,1,44,loss
3447491188337242246,2,44,loss
3447491188337242246,3,44,loss
3447491188337242246,4,44,loss
3447491188337242246,5,44,loss
133504100021569866,1,23,win
133504100021569866,2,23,win
133504100021569866,3,23,win
133504100021569866,4,23,win
133504100021569866,5,23,win
4372032539594167524,1,42,win
4372032539594167524,2,42,win
4372032539594167524,3,42,win
4372032539594167524,4,42,win
4372032539594167524,5,42,win
3997013741906710231,1,13,loss
3997013741906710231,2,13,loss
3997013741906710231,3,13,loss
3997013741906710231,4,13,loss
3997013741906710231,5,13,loss
5633579510642033903,1,17,loss
5633579510642033903,2,17,loss
5633579510642033903,3,17,loss
5633579510642033903,4,17,loss
5633579510642033903,5,17,loss
1485603113490950544,1,15,loss
1485603113490950544,2,15,loss
1485603113490950544,3,15,loss
1485603113490950544,4,15,loss
1485603113490950544,5,15,loss
3980253095039828006,1,38,win
3980253095039828006,2,38,win
3980253095039828006,3,38,win
3980253095039828006,4,38,win
3980253095039828006,5,38,win
3593358164733298334,1,18,loss
3593358164733298334,2,18,loss
3593358164733298334,3,18,loss
3593358164733298334,4,18,loss
3593358164733298334,5,18,loss
5682537998126842782,1,32,loss
5682537998126842782,2,32,loss
5682537998126842782,3,32,loss
5682537998126842782,4,32,loss
5682537998126842782,5,32,loss
1650492830044015098,1,23,win
1650492830044015098,2,23,win
1650492830044015098,3,23,win
1650492830044015098,4,23,win
1650492830044015098,5,23,win
3713788714782877590,1,13,loss
3713788714782877590,2,13,loss
3713788714782877590,3,13,loss
3713788714782877590,4,13,loss
3713788714782877590,5,13,loss
5045809667623157224,1,79,loss
5045809667623157224,2,79,loss
5045809667623157224,3,79,loss
5045809667623157224,4,79,loss
5045809667623157224,5,79,loss
3992890755786971660,1,96,win
3992890755786971660,2,96,win
3992890755786971660,3,96,win
3992890755786971660,4,96,win
3992890755786971660,5,96,win
7099090792758983981,1,22,loss
7099090792758983981,2,22,loss
7099090792758983981,3,22,loss
7099090792758983981,4,22,loss
7099090792758983981,5,22,loss
1784213022389091587,1,40,loss
1784213022389091587,2,40,loss
1784213022389091587,3,40,loss
1784213022389091587,4,40,loss
1784213022389091587,5,40,loss
2363454659103050108,1,26,loss
2363454659103050108,2,26,loss
2363454659103050108,3,26,loss
2363454659103050108,4,26,loss
2363454659103050108,5,26,loss
2466822045759818961,1,62,win
2466822045759818961,2,62,win
2466822045759818961,3,62,win
2466822045759818961,4,62,win
2466822045759818961,5,62,win
140627705342656955,1,62,loss
140627705342656955,2,62,loss
140627705342656955,3,62,loss
140627705342656955,4,62,loss
140627705342656955,5,62,loss
4525445288030244787,1,16,loss
4525445288030244787,2,16,loss
4525445288030244787,3,16,loss
4525445288030244787,4,16,loss
4525445288030244787,5,16,loss
3958129187103230198,1,5,loss
3958129187103230198,2,5,loss
3958129187103230198,3,5,loss
3958129187103230198,4,5,loss
3958129187103230198,5,5,loss
9174473243984252955,1,62,loss
9174473243984252955,2,62,loss
9174473243984252955,3,62,loss
9174473243984252955,4,62,loss
9174473243984252955,5,62,loss
796186193825932807,1,25,loss
796186193825932807,2,25,loss
796186193825932807,3,25,loss
796186193825932807,4,25,loss
796186193825932807,5,25,loss
2040198203731892230,1,23,loss
2040198203731892230,2,23,loss
2040198203731892230,3,23,loss
2040198203731892230,4,23,loss
2040198203731892230,5,23,loss
7898159522326998914,1,35,loss
7898159522326998914,2,35,loss
7898159522326998914,3,35,loss
7898159522326998914,4,35,loss
7898159522326998914,5,35,loss
6763598331444448229,1,71,win
6763598331444448229,2,71,win
6763598331444448229,3,71,win
6763598331444448229,4,71,win
6763598331444448229,5,71,win
7888665829346675081,1,10,loss
7888665829346675081,2,10,loss
7888665829346675081,3,10,loss
7888665829346675081,4,10,loss
7888665829346675081,5,10,loss
8391031373635245603,1,5,loss
8391031373635245603,2,5,loss
8391031373635245603,3,5,loss
8391031373635245603,4,5,loss
8391031373635245603,5,5,loss
6711418185881027721,1,20,loss
6711418185881027721,2,20,loss
6711418185881027721,3,20,loss
6711418185881027721,4,20,loss
6711418185881027721,5,20,loss
440486652484779849,1,12,loss
440486652484779849,2,12,loss
440486652484779849,3,12,loss
440486652484779849,4,12,loss
440486652484779849,5,12,loss
8167943848419191547,1,48,loss
8167943848419191547,2,48,loss
8167943848419191547,3,48,loss
8167943848419191547,4,48,loss
8167943848419191547,5,48,loss
3090925629952800381,1,39,loss
3090925629952800381,2,39,loss
3090925629952800381,3,39,loss
3090925629952800381,4,39,loss
3090925629952800381,5,39,loss
8297030864667456805,1,38,loss
8297030864667456805,2,38,loss
8297030864667456805,3,38,loss
8297030864667456805,4,38,loss
8297030864667456805,5,38,loss
2162113751722644259,1,41,loss
2162113751722644259,2,41,loss
2162113751722644259,3,41,loss
2162113751722644259,4,41,loss
2162113751722644259,5,41,loss
5519464883735590120,1,40,loss
5519464883735590120,2,40,loss
5519464883735590120,3,40,loss
5519464883735590120,4,40,loss
5519464883735590120,5,40,loss
1253461800569637702,1,32,win
1253461800569637702,2,32,win
1253461800569637702,3,32,win
1253461800569637702,4,32,win
1253461800569637702,5,32,win
7483927664044505355,1,40,loss
7483927664044505355,2,40,loss
7483927664044505355,3,40,loss
7483927664044505355,4,40,loss
7483927664044505355,5,40,loss
218442006402812713,1,66,loss
218442006402812713,2,66,loss
218442006402812713,3,66,loss
218442006402812713,4,66,loss
218442006402812713,5,66,loss
3322444574386221244,1,23,loss
3322444574386221244,2,23,loss
3322444574386221244,3,23,loss
3322444574386221244,4,23,loss
3322444574386221244,5,23,loss
4208694749754788666,1,17,loss
4208694749754788666,2,17,loss
4208694749754788666,3,17,loss
4208694749754788666,4,17,loss
4208694749754788666,5,17,loss
5597378693529055115,1,24,loss
5597378693529055115,2,24,loss
5597378693529055115,3,24,loss
5597378693529055115,4,24,loss
5597378693529055115,5,24,loss
8122720222347905082,1,23,loss
8122720222347905082,2,23,loss
8122720222347905082,3,23,loss
8122720222347905082,4,23,loss
8122720222347905082,5,23,loss
9072621045087653920,1,30,loss
9072621045087653920,2,30,loss
9072621045087653920,3,30,loss
9072621045087653920,4,30,loss
9072621045087653920,5,30,loss
3394365400432203180,1,13,loss
3394365400432203180,2,13,loss
3394365400432203180,3,13,loss
3394365400432203180,4,13,loss
3394365400432203180,5,13,loss
7803735063227505636,1,64,loss
7803735063227505636,2,64,loss
7803735063227505636,3,64,loss
7803735063227505636,4,64,loss
7803735063227505636,5,64,loss
6365867247420199498,1,22,loss
6365867247420199498,2,22,loss
6365867247420199498,3,22,loss
6365867247420199498,4,22,loss
6365867247420199498,5,22,loss
7455309254571868509,1,29,loss
7455309254571868509,2,29,loss
7455309254571868509,3,29,loss
7455309254571868509,4,29,loss
7455309254571868509,5,29,loss
478979560345233342,1,47,loss
478979560345233342,2,47,loss
478979560345233342,3,47,loss
478979560345233342,4,47,loss
478979560345233342,5,47,loss
1497666375360941295,1,16,loss
1497666375360941295,2,16,loss
1497666375360941295,3,16,loss
1497666375360941295,4,16,loss
1497666375360941295,5,16,loss
1962638424602673413,1,37,loss
1962638424602673413,2,37,loss
1962638424602673413,3,37,loss
1962638424602673413,4,37,loss
1962638424602673413,5,37,loss
51920950557685148,1,16,loss
51920950557685148,2,16,loss
51920950557685148,3,16,loss
51920950557685148,4,16,loss
51920950557685148,5,16,loss
967080493362075905,1,52,loss
967080493362075905,2,52,loss
967080493362075905,3,52,loss
967080493362075905,4,52,loss
967080493362075905,5,52,loss
8555315725404316381,1,66,loss
8555315725404316381,2,66,loss
8555315725404316381,3,66,loss
8555315725404316381,4,66,loss
8555315725404316381,5,66,loss
58223203550998908,1,67,loss
58223203550998908,2,67,loss
58223203550998908,3,67,loss
58223203550998908,4,67,loss
58223203550998908,5,67,loss
8159506630139755979,1,63,loss
8159506630139755979,2,63,loss
8159506630139755979,3,63,loss
8159506630139755979,4,63,loss
8159506630139755979,5,63,loss
5550629937523950603,1,59,loss
5550629937523950603,2,59,loss
5550629937523950603,3,59,loss
5550629937523950603,4,59,loss
5550629937523950603,5,59,loss
6867778064967342168,1,15,loss
6867778064967342168,2,15,loss
6867778064967342168,3,15,loss
6867778064967342168,4,15,loss
6867778064967342168,5,15,loss
2277763114389977603,1,16,loss
2277763114389977603,2,16,loss
2277763114389977603,3,16,loss
2277763114389977603,4,16,loss
2277763114389977603,5,16,loss
6848713901801812899,1,37,loss
6848713901801812899,2,37,loss
6848713901801812899,3,37,loss
6848713901801812899,4,37,loss
6848713901801812899,5,37,loss
6747655401631487206,1,86,win
6747655401631487206,2,86,win
6747655401631487206,3,86,win
6747655401631487206,4,86,win
6747655401631487206,5,86,win
3618404012770785791,1,23,loss
3618404012770785791,2,23,loss
3618404012770785791,3,23,loss
3618404012770785791,4,23,loss
3618404012770785791,5,23,loss
7960130274809746694,1,48,loss
7960130274809746694,2,48,loss
7960130274809746694,3,48,loss
7960130274809746694,4,48,loss
7960130274809746694,5,48,loss
3321310863410414605,1,27,win
3321310863410414605,2,27,win
3321310863410414605,3,27,win
3321310863410414605,4,27,win
3321310863410414605,5,27,win
3943131827186593768,1,44,loss
3943131827186593768,2,44,loss
3943131827186593768,3,44,loss
3943131827186593768,4,44,loss
3943131827186593768,5,44,loss
6339668736126059222,1,27,loss
6339668736126059222,2,27,loss
6339668736126059222,3,27,loss
6339668736126059222,4,27,loss
6339668736126059222,5,27,loss
3493793497692237360,1,30,loss
3493793497692237360,2,30,loss
3493793497692237360,3,30,loss
3493793497692237360,4,30,loss
3493793497692237360,5,30,loss
4372655517568999242,1,27,loss
4372655517568999242,2,27,loss
4372655517568999242,3,27,loss
4372655517568999242,4,27,loss
4372655517568999242,5,27,loss
1191632087725286842,1,30,loss
1191632087725286842,2,30,loss
1191632087725286842,3,30,loss
1191632087725286842,4,30,loss
1191632087725286842,5,30,loss
3306303822691543739,1,14,loss
3306303822691543739,2,14,loss
3306303822691543739,3,14,loss
3306303822691543739,4,14,loss
3306303822691543739,5,14,loss
3067451001246239208,1,53,loss
3067451001246239208,2,53,loss
3067451001246239208,3,53,loss
3067451001246239208,4,53,loss
3067451001246239208,5,53,loss
2178656471235654267,1,30,loss
2178656471235654267,2,30,loss
2178656471235654267,3,30,loss
2178656471235654267,4,30,loss
2178656471235654267,5,30,loss
8920906061216980630,1,50,loss
8920906061216980630,2,50,loss
8920906061216980630,3,50,loss
8920906061216980630,4,50,loss
8920906061216980630,5,50,loss
107019752112278557,1,37,loss
107019752112278557,2,37,loss
107019752112278557,3,37,loss
107019752112278557,4,37,loss
107019752112278557,5,37,loss
1524299167420683257,1,27,loss
1524299167420683257,2,27,loss
1524299167420683257,3,27,loss
1524299167420683257,4,27,loss
1524299167420683257,5,27,loss
3588682473176678341,1,20,loss
3588682473176678341,2,20,loss
3588682473176678341,3,20,loss
3588682473176678341,4,20,loss
3588682473176678341,5,20,loss
55172680965229411,1,27,loss
55172680965229411,2,27,loss
55172680965229411,3,27,loss
55172680965229411,4,27,loss
55172680965229411,5,27,loss
7131104235275244841,1,15,loss
7131104235275244841,2,15,loss
7131104235275244841,3,15,loss
7131104235275244841,4,15,loss
7131104235275244841,5,15,loss
5278514245040056901,1,47,loss
5278514245040056901,2,47,loss
5278514245040056901,3,47,loss
5278514245040056901,4,47,loss
5278514245040056901,5,47,loss
6009517693842825938,1,37,loss
6009517693842825938,2,37,loss
6009517693842825938,3,37,loss
6009517693842825938,4,37,loss
6009517693842825938,5,37,loss
1676988395780017253,1,30,win
1676988395780017253,2,30,win
1676988395780017253,3,30,win
1676988395780017253,4,30,win
1676988395780017253,5,30,win
6588436352092323256,1,49,loss
6588436352092323256,2,49,loss
6588436352092323256,3,49,loss
6588436352092323256,4,49,loss
6588436352092323256,5,49,loss
5812839059875170438,1,33,win
5812839059875170438,2,33,win
5812839059875170438,3,33,win
5812839059875170438,4,33,win
5812839059875170438,5,33,win
72441816093663955,1,16,win
72441816093663955,2,16,win
72441816093663955,3,16,win
72441816093663955,4,16,win
72441816093663955,5,16,win
6430196649042211471,1,28,loss
6430196649042211471,2,28,loss
6430196649042211471,3,28,loss
6430196649042211471,4,28,loss
6430196649042211471,5,28,loss
8910468551884892837,1,20,loss
8910468551884892837,2,20,loss
8910468551884892837,3,20,loss
8910468551884892837,4,20,loss
8910468551884892837,5,20,loss
7289376453110700641,1,25,loss
7289376453110700641,2,25,loss
7289376453110700641,3,25,loss
7289376453110700641,4,25,loss
7289376453110700641,5,25,loss
4581392071253149454,1,18,loss
4581392071253149454,2,18,loss
4581392071253149454,3,18,loss
4581392071253149454,4,18,loss
4581392071253149454,5,18,loss
7020158089505650205,1,32,loss
7020158089505650205,2,32,loss
7020158089505650205,3,32,loss
7020158089505650205,4,32,loss
7020158089505650205,5,32,loss
5014376927940952982,1,19,loss
5014376927940952982,2,19,loss
5014376927940952982,3,19,loss
5014376927940952982,4,19,loss
5014376927940952982,5,19,loss
9040355133671446307,1,37,loss
9040355133671446307,2,37,loss
9040355133671446307,3,37,loss
9040355133671446307,4,37,loss
9040355133671446307,5,37,loss
4676479842888150657,1,102,win
4676479842888150657,2,102,win
4676479842888150657,3,102,win
4676479842888150657,4,102,win
4676479842888150657,5,102,win
100238757171367690,1,25,win
100238757171367690,2,25,win
100238757171367690,3,25,win
100238757171367690,4,25,win
100238757171367690,5,25,win
162534338220046498,1,67,win
162534338220046498,2,67,win
162534338220046498,3,67,win
162534338220046498,4,67,win
162534338220046498,5,67,win
3766664508210908811,1,25,loss
3766664508210908811,2,25,loss
3766664508210908811,3,25,loss
3766664508210908811,4,25,loss
3766664508210908811,5,25,loss
1653704289844986257,1,22,loss
1653704289844986257,2,22,loss
1653704289844986257,3,22,loss
1653704289844986257,4,22,loss
1653704289844986257,5,22,loss
7547875472557633758,1,23,loss
7547875472557633758,2,23,loss
7547875472557633758,3,23,loss
7547875472557633758,4,23,loss
7547875472557633758,5,23,loss
7359131611535755299,1,43,loss
7359131611535755299,2,43,loss
7359131611535755299,3,43,loss
7359131611535755299,4,43,loss
7359131611535755299,5,43,loss
5034514747258448516,1,15,loss
5034514747258448516,2,15,loss
5034514747258448516,3,15,loss
5034514747258448516,4,15,loss
5034514747258448516,5,15,loss
2296164465095709303,1,29,win
2296164465095709303,2,29,win
2296164465095709303,3,29,win
2296164465095709303,4,29,win
2296164465095709303,5,29,win
5201302788671833950,1,33,loss
5201302788671833950,2,33,loss
5201302788671833950,3,33,loss
5201302788671833950,4,33,loss
5201302788671833950,5,33,loss
7305904937807337246,1,24,loss
7305904937807337246,2,24,loss
7305904937807337246,3,24,loss
7305904937807337246,4,24,loss
7305904937807337246,5,24,loss
5003634618323312163,1,22,loss
5003634618323312163,2,22,loss
5003634618323312163,3,22,loss
5003634618323312163,4,22,loss
5003634618323312163,5,22,loss
1409157889588672272,1,69,loss
1409157889588672272,2,69,loss
1409157889588672272,3,69,loss
1409157889588672272,4,69,loss
1409157889588672272,5,69,loss
4607914427566273523,1,44,loss
4607914427566273523,2,44,loss
4607914427566273523,3,44,loss
4607914427566273523,4,44,loss
4607914427566273523,5,44,loss
5880978684805672962,1,16,loss
5880978684805672962,2,16,loss
5880978684805672962,3,16,loss
5880978684805672962,4,16,loss
5880978684805672962,5,16,loss
4788313082842408099,1,64,win
4788313082842408099,2,64,win
4788313082842408099,3,64,win
4788313082842408099,4,64,win
4788313082842408099,5,64,win
5259365820955942240,1,15,loss
5259365820955942240,2,15,loss
5259365820955942240,3,15,loss
5259365820955942240,4,15,loss
5259365820955942240,5,15,loss
4811166001977441490,1,38,win
4811166001977441490,2,38,win
4811166001977441490,3,38,win
4811166001977441490,4,38,win
4811166001977441490,5,38,win
4769975878257116807,1,31,loss
4769975878257116807,2,31,loss
4769975878257116807,3,31,loss
4769975878257116807,4,31,loss
4769975878257116807,5,31,loss
5034378538399081731,1,19,loss
5034378538399081731,2,19,loss
5034378538399081731,3,19,loss
5034378538399081731,4,19,loss
5034378538399081731,5,19,loss
8542727112685287257,1,24,loss
8542727112685287257,2,24,loss
8542727112685287257,3,24,loss
8542727112685287257,4,24,loss
8542727112685287257,5,24,loss
4904359759007097450,1,60,loss
4904359759007097450,2,60,loss
4904359759007097450,3,60,loss
4904359759007097450,4,60,loss
4904359759007097450,5,60,loss
2229566246641235624,1,42,win
2229566246641235624,2,42,win
2229566246641235624,3,42,win
2229566246641235624,4,42,win
2229566246641235624,5,42,win
8946794710797234789,1,40,loss
8946794710797234789,2,40,loss
8946794710797234789,3,40,loss
8946794710797234789,4,40,loss
8946794710797234789,5,40,loss
213146729170571445,1,18,loss
213146729170571445,2,18,loss
213146729170571445,3,18,loss
213146729170571445,4,18,loss
213146729170571445,5,18,loss
1636134953180147115,1,5,loss
1636134953180147115,2,5,loss
1636134953180147115,3,5,loss
1636134953180147115,4,5,loss
1636134953180147115,5,5,loss
5858273605082506427,1,27,loss
5858273605082506427,2,27,loss
5858273605082506427,3,27,loss
5858273605082506427,4,27,loss
5858273605082506427,5,27,loss
2510849118437024032,1,35,win
2510849118437024032,2,35,win
2510849118437024032,3,35,win
2510849118437024032,4,35,win
2510849118437024032,5,35,win
1492185562741089724,1,79,loss
1492185562741089724,2,79,loss
1492185562741089724,3,79,loss
1492185562741089724,4,79,loss
1492185562741089724,5,79,loss
117158274435443971,1,27,loss
117158274435443971,2,27,loss
117158274435443971,3,27,loss
117158274435443971,4,27,loss
117158274435443971,5,27,loss
1192727406728950005,1,29,loss
1192727406728950005,2,29,loss
1192727406728950005,3,29,loss
1192727406728950005,4,29,loss
1192727406728950005,5,29,loss
6513388676146918164,1,33,loss
6513388676146918164,2,33,loss
6513388676146918164,3,33,loss
6513388676146918164,4,33,loss
6513388676146918164,5,33,loss
6523773963748930600,1,44,win
6523773963748930600,2,44,win
6523773963748930600,3,44,win
6523773963748930600,4,44,win
6523773963748930600,5,44,win
3187879551501788355,1,18,loss
3187879551501788355,2,18,loss
3187879551501788355,3,18,loss
3187879551501788355,4,18,loss
3187879551501788355,5,18,loss
7795143400680790660,1,49,loss
7795143400680790660,2,49,loss
7795143400680790660,3,49,loss
7795143400680790660,4,49,loss
7795143400680790660,5,49,loss
8320435429482122079,1,46,loss
8320435429482122079,2,46,loss
8320435429482122079,3,46,loss
8320435429482122079,4,46,loss
8320435429482122079,5,46,loss
117269859854437504,1,44,loss
117269859854437504,2,44,loss
117269859854437504,3,44,loss
117269859854437504,4,44,loss
117269859854437504,5,44,loss
5550885220047633150,1,34,loss
5550885220047633150,2,34,loss
5550885220047633150,3,34,loss
5550885220047633150,4,34,loss
5550885220047633150,5,34,loss
2958140313278646745,1,28,loss
2958140313278646745,2,28,loss
2958140313278646745,3,28,loss
2958140313278646745,4,28,loss
2958140313278646745,5,28,loss
8391081571609521824,1,11,loss
8391081571609521824,2,11,loss
8391081571609521824,3,11,loss
8391081571609521824,4,11,loss
8391081571609521824,5,11,loss
7033824643573768318,1,43,loss
7033824643573768318,2,43,loss
7033824643573768318,3,43,loss
7033824643573768318,4,43,loss
7033824643573768318,5,43,loss
4359591567742032374,1,26,loss
4359591567742032374,2,26,loss
4359591567742032374,3,26,loss
4359591567742032374,4,26,loss
4359591567742032374,5,26,loss
3176678062023426924,1,23,loss
3176678062023426924,2,23,loss
3176678062023426924,3,23,loss
3176678062023426924,4,23,loss
3176678062023426924,5,23,loss
7285321555388104237,1,27,loss
7285321555388104237,2,27,loss
7285321555388104237,3,27,loss
7285321555388104237,4,27,loss
7285321555388104237,5,27,loss
6576892953128263000,1,42,win
6576892953128263000,2,42,win
6576892953128263000,3,42,win
6576892953128263000,4,42,win
6576892953128263000,5,42,win
2794700238833251086,1,35,loss
2794700238833251086,2,35,loss
2794700238833251086,3,35,loss
2794700238833251086,4,35,loss
2794700238833251086,5,35,loss
3262195765039601657,1,32,loss
3262195765039601657,2,32,loss
3262195765039601657,3,32,loss
3262195765039601657,4,32,loss
3262195765039601657,5,32,loss
3919578615948906602,1,23,loss
3919578615948906602,2,23,loss
3919578615948906602,3,23,loss
3919578615948906602,4,23,loss
3919578615948906602,5,23,loss
1686883542993309942,1,65,loss
1686883542993309942,2,65,loss
1686883542993309942,3,65,loss
1686883542993309942,4,65,loss
1686883542993309942,5,65,loss
690727549291889349,1,25,win
690727549291889349,2,25,win
690727549291889349,3,25,win
690727549291889349,4,25,win
690727549291889349,5,25,win
1024667262721949172,1,28,loss
1024667262721949172,2,28,loss
1024667262721949172,3,28,loss
1024667262721949172,4,28,loss
1024667262721949172,5,28,loss
2594777366631894981,1,58,win
2594777366631894981,2,58,win
2594777366631894981,3,58,win
2594777366631894981,4,58,win
2594777366631894981,5,58,win
8398608645475070665,1,31,loss
8398608645475070665,2,31,loss
8398608645475070665,3,31,loss
8398608645475070665,4,31,loss
8398608645475070665,5,31,loss
6413978736912925195,1,20,loss
6413978736912925195,2,20,loss
6413978736912925195,3,20,loss
6413978736912925195,4,20,loss
6413978736912925195,5,20,loss
7902150175957252269,1,29,win
7902150175957252269,2,29,win
7902150175957252269,3,29,win
7902150175957252269,4,29,win
7902150175957252269,5,29,win
3282659046005717861,1,47,loss
3282659046005717861,2,47,loss
3282659046005717861,3,47,loss
3282659046005717861,4,47,loss
3282659046005717861,5,47,loss
9209420684935252015,1,14,win
9209420684935252015,2,14,win
9209420684935252015,3,14,win
9209420684935252015,4,14,win
9209420684935252015,5,14,win
7388669473940927922,1,19,loss
7388669473940927922,2,19,loss
7388669473940927922,3,19,loss
7388669473940927922,4,19,loss
7388669473940927922,5,19,loss
7940290753355246329,1,26,win
7940290753355246329,2,26,win
7940290753355246329,3,26,win
7940290753355246329,4,26,win
7940290753355246329,5,26,win
207052975595662822,1,109,loss
207052975595662822,2,109,loss
207052975595662822,3,109,loss
207052975595662822,4,109,loss
207052975595662822,5,109,loss
7634475986926190517,1,21,loss
7634475986926190517,2,21,loss
7634475986926190517,3,21,loss
7634475986926190517,4,21,loss
7634475986926190517,5,21,loss
1453443678974857277,1,28,win
1453443678974857277,2,28,win
1453443678974857277,3,28,win
1453443678974857277,4,28,win
1453443678974857277,5,28,win
4099697962161372271,1,28,loss
4099697962161372271,2,28,loss
4099697962161372271,3,28,loss
4099697962161372271,4,28,loss
4099697962161372271,5,28,loss
242991161719655162,1,29,loss
242991161719655162,2,29,loss
242991161719655162,3,29,loss
242991161719655162,4,29,loss
242991161719655162,5,29,loss
3472910747795844679,1,26,loss
3472910747795844679,2,26,loss
3472910747795844679,3,26,loss
3472910747795844679,4,26,loss
3472910747795844679,5,26,loss
2887329533083633873,1,14,loss
2887329533083633873,2,14,loss
2887329533083633873,3,14,loss
2887329533083633873,4,14,loss
2887329533083633873,5,14,loss
3008012622017098425,1,16,loss
3008012622017098425,2,16,loss
3008012622017098425,3,16,loss
3008012622017098425,4,16,loss
3008012622017098425,5,16,loss
3396021121374032651,1,30,win
3396021121374032651,2,30,win
3396021121374032651,3,30,win
3396021121374032651,4,30,win
3396021121374032651,5,30,win
835997482458992359,1,27,loss
835997482458992359,2,27,loss
835997482458992359,3,27,loss
835997482458992359,4,27,loss
